,carat,cut,color,clarity,depth,table,x,y,z,n_cut,n_color,n_clarity,price_predicted
293,2.05,Ideal,J,VS1,61.8,58.0,8.12,8.16,5.03,4,0,4,15668.86
294,0.7,Good,F,SI1,61.1,61.0,5.68,5.71,3.48,1,4,2,2269.555
295,1.01,Fair,I,I1,56.1,63.0,6.7,6.65,3.74,0,1,0,2624.71
296,1.55,Very Good,H,VS2,63.3,56.0,7.38,7.32,4.65,2,2,3,10496.1
297,0.33,Premium,E,VVS1,59.7,58.0,4.49,4.52,2.69,3,5,6,992.66
298,1.51,Premium,E,SI1,62.9,62.0,7.31,7.21,4.57,3,5,2,10322.58
299,0.26,Very Good,D,VVS2,59.1,59.0,4.21,4.28,2.51,2,6,5,593.39
300,1.01,Premium,D,SI1,59.8,54.0,6.6,6.5,3.93,3,6,2,5514.45
301,0.42,Very Good,D,SI1,60.2,57.0,4.85,4.89,2.93,2,6,2,736.24
302,1.03,Premium,H,I1,62.9,59.0,6.41,6.3,4.0,3,2,0,2283.46
303,1.57,Ideal,I,SI2,62.6,58.0,7.38,7.41,4.63,4,1,1,7817.19
304,1.01,Very Good,G,VS1,63.1,55.0,6.34,6.37,4.01,2,3,4,6606.3
305,2.51,Premium,J,SI2,59.3,58.0,8.87,8.83,5.25,3,0,1,16314.06
306,0.7,Very Good,D,SI1,63.2,55.0,5.62,5.65,3.56,2,6,2,2627.46
307,0.95,Ideal,G,VS2,61.6,56.0,6.34,6.3,3.89,4,3,3,4964.5
308,0.32,Ideal,E,SI2,62.7,55.0,4.39,4.42,2.76,4,5,1,453.735
309,1.25,Premium,J,SI2,62.3,59.0,6.82,6.86,4.26,3,0,1,4637.97
310,2.26,Premium,I,SI2,62.0,58.0,8.4,8.37,5.2,3,1,1,14772.48
311,0.28,Ideal,G,IF,60.9,57.0,4.24,4.27,2.59,4,3,7,662.7
312,1.52,Ideal,I,SI1,61.4,57.0,7.4,7.43,4.55,4,1,2,9126.47
313,0.4,Good,D,VS1,56.3,59.0,4.94,4.97,2.79,1,6,4,1036.68
314,1.7,Very Good,F,SI2,63.4,57.0,7.54,7.57,4.79,2,4,1,10490.12
315,2.01,Good,J,SI2,63.4,59.0,7.95,7.99,5.05,1,0,1,11869.97
316,0.3,Ideal,D,VS2,62.2,54.0,4.31,4.28,2.67,4,6,3,863.94
317,0.55,Very Good,E,VS2,61.6,60.0,5.23,5.27,3.23,2,5,3,1687.49
318,0.33,Premium,E,VVS1,59.7,58.0,4.52,4.49,2.69,3,5,6,1014.5
319,1.16,Ideal,G,VVS2,62.0,56.0,6.75,6.71,4.17,4,3,5,9147.14
320,1.51,Very Good,J,SI1,62.9,59.0,7.25,7.29,4.57,2,0,2,7238.77
321,0.29,Ideal,F,VS1,61.6,56.0,4.26,4.31,2.64,4,4,4,583.86
322,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,2,5,4,3089.15
323,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,3,2,1,1602.13
324,0.52,Ideal,E,VS2,61.2,56.0,5.2,5.16,3.17,4,5,3,1774.02
325,2.17,Premium,H,SI1,59.9,61.0,8.39,8.38,5.02,3,2,2,15361.8
326,1.37,Ideal,H,VS1,63.8,56.0,7.01,6.98,4.46,4,2,4,7761.67
327,0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,2,4,6,793.325
328,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,3,6,1,4573.66
329,0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,4,5,6,903.97
330,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,3,3,3,564.1
331,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,3,6,3,369.87
332,0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,4,2,3,2791.06
333,0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,4,5,4,1967.74
334,0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,4,1,6,2604.88
335,1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,4,3,6,9680.19
336,1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,3,5,2,5158.35
337,0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,4,3,5,945.66
338,1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,1,4,1,8642.27
339,1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,2,1,1,3938.02
340,0.37,Ideal,I,SI1,60.7,60.0,4.6,4.62,2.8,4,1,2,527.675
341,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,3,4,3,774.26
342,0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,1,2,4,1858.29
343,2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,2,1,2,15130.54
344,1.29,Ideal,G,VS2,62.5,57.0,6.89,6.92,4.35,4,3,3,8367.6
345,1.01,Very Good,G,VVS2,63.4,55.0,6.41,6.34,4.04,2,3,5,7390.36
346,2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,3,2,2,17481.62
347,0.51,Very Good,J,SI1,63.3,56.0,5.12,5.02,3.21,2,0,2,1048.55
348,0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,2,5,3,1692.4
349,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,2,3,3,5836.65
350,0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,3,5,6,981.46
351,0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,4,3,6,1011.58
352,0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,3,2,4,698.86
353,0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,3,3,5,3743.89
354,1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,3,2,2,9674.68
355,0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,2,5,1,890.78
356,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,4,4,1,1253.47
357,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,1,1,1,3545.08
358,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,0,3,1,1733.48
359,0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,4,2,1,2220.53
360,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,4,2,7,2093.57
361,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,1,4,2,4761.69
362,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,3,2,4,597.29
363,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,3,5,1,4041.09
364,1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,4,4,4,8656.28
365,0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,1,5,4,2205.66
366,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,4,6,2,5619.12
367,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,2,1,5,1394.37
368,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,4,2,7,779.5
369,0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,3,3,2,913.19
370,0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,4,3,7,974.57
371,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,3,2,7,955.55
372,0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,3,3,5,1919.8375
373,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,4,3,7,9044.05
374,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,3,3,6,1202.07
375,0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,4,5,4,1862.5733333333335
376,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,3,2,5,754.11
377,0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,4,5,4,746.79
378,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,4,1,4,826.46
379,0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,3,6,2,2624.78
380,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,4,0,1,4524.28
381,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,3,2,4,571.29
382,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,1,2,3,2538.99
383,0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,4,4,6,1298.06
384,0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,4,3,4,966.35
385,0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,4,4,4,945.95
386,1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,2,2,2,8982.88
387,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,4,5,3,805.72
388,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,4,3,1,4056.76
389,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,3,3,3,8180.3
390,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,4,3,5,3498.64
391,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,3,3,2,1212.61
392,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,4,5,5,938.66
393,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,4,4,6,996.58
394,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,4,5,1,2491.02
395,1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,4,2,1,5318.06
396,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,3,4,6,1381.51
397,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,3,1,3,3575.66
398,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,3,6,0,3748.0
399,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,2,5,3,1607.65
400,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,2,5,2,5765.23
401,0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,4,6,5,1358.21
402,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,4,4,3,799.38
403,0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,4,4,7,1507.7425
404,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,4,5,4,2043.14
405,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,3,6,5,3434.7
406,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,1,1,5,2399.46
407,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,1,4,3,596.87
408,0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,2,5,3,1588.6
409,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,4,2,1,1198.92
410,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,4,3,2,1316.63
411,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,4,0,3,7785.57
412,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,4,5,5,996.89
413,0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,2,5,3,2806.1
414,0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,4,5,3,5372.91
415,1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,2,6,2,5594.8
416,1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,4,4,2,11476.65
417,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,4,4,2,524.0
418,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,4,3,2,741.56
419,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,3,6,1,4619.3
420,0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,4,5,3,3023.45
421,1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,3,1,0,2772.25
422,0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,4,4,3,1657.69
423,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,3,4,3,5767.54
424,0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,3,2,2,1152.85
425,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,1,2,1,3806.86
426,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,4,2,1,13589.69
427,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,2,3,1,4188.826
428,0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,4,4,2,3007.67
429,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,3,2,3,644.06
430,0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,4,4,3,912.58
431,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,4,4,3,592.09
432,1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,1,5,1,4304.12
433,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3,5,3,3097.9
434,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,2,5,2,1380.61
435,0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,4,5,4,1739.49
436,1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,2,3,5,7256.91
437,0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,2,5,5,2306.29
438,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,4,2,3,16419.06
439,0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,4,5,3,909.23
440,0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,3,6,2,727.37
441,0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,3,4,3,832.55
442,0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,4,3,4,805.76
443,0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,2,1,1,1901.5
444,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,3,5,4,777.35
445,0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,3,4,1,2190.0983333333334
446,1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,3,4,4,11247.62
447,0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,4,3,7,1003.14
448,2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,4,2,3,16060.91
449,0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,4,2,2,1142.81
450,0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,2,3,2,1308.47
451,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,4,3,2,2552.2
452,1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,3,2,3,4972.03
453,0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,4,3,4,1815.88
454,0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,4,5,2,755.12
455,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,4,2,2,1242.69
456,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,3,6,3,3035.26
457,0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,4,0,3,1035.66
458,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,2,3,2,614.96
459,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,1,1,2,16523.46
460,0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,4,5,4,2063.12
461,1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,4,5,3,7270.24
462,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,4,3,6,11352.55
463,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,2,5,2,1361.6
464,0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,3,4,3,846.8
465,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,4,5,3,2298.48
466,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,4,4,5,1171.65
467,0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,4,3,3,1455.74
468,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,3,5,3,7565.83
469,1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,4,4,3,8335.03
470,0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,4,4,4,742.63
471,1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,1,2,2,9356.46
472,0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,3,4,2,2403.95
473,0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,4,4,5,581.89
474,0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,3,5,1,1442.15
475,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,1,1,5,1547.53
476,0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,4,4,2,4782.87
477,1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,2,5,2,7106.25
478,0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,4,2,1,1053.21
479,1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,1,4,2,5005.81
480,0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,3,2,1,1031.25
481,0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,4,3,6,901.36
482,1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,3,3,5,10754.76
483,0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,4,1,7,940.52
484,1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,1,2,1,3750.53
485,1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,1,5,1,4228.65
486,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,1,5,2,4954.9
487,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,3,2,4,6744.87
488,1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,3,2,3,11143.43
489,0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,4,3,5,2112.96
490,0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,4,3,2,4595.41
491,2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,3,1,1,15248.21
492,0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,2,3,2,1430.01
493,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,2,2,6,729.18
494,1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,3,5,3,6558.05
495,0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,4,5,3,1024.53
496,0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,4,3,7,540.28
497,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,1,6,5,495.73
498,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,4,3,2,1212.08
499,1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,1,2,1,3734.01
500,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,3,6,4,3263.18
501,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,2,3,1,5298.283333333333
502,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,2,3,2,451.48
503,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,2,2,2,9354.9
504,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,4,3,3,584.72
505,0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,4,6,4,2208.76
506,0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,4,6,2,1019.05
507,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,4,3,2,907.99
508,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,2,1,3,14622.49
509,0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,4,3,5,713.19
510,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,0,1,2,3093.33
511,0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,4,5,2,590.95
512,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,1,0,4,2035.78
513,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,1,5,1,634.82
514,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,3,3,2,5228.01
515,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,2,4,1,3806.68
516,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,4,1,5,2530.83
517,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,4,5,2,3119.19
518,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,3,0,5,3357.94
519,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,1,4,3,701.61
520,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,4,4,1,16777.75
521,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,4,3,4,2272.9
522,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,2,6,1,4580.81
523,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,2,5,2,5238.35
524,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,4,4,1,4374.68
525,0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,1,3,2,2708.1966666666663
526,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,4,5,3,1023.58
527,0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,3,4,1,853.61
528,0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,4,5,4,3413.93
529,0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,2,6,4,680.24
530,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,3,5,3,3174.7466666666664
531,0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,4,4,3,780.8
532,1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,3,1,1,7276.55
533,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,3,1,4,5134.21
534,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,4,3,4,778.27
535,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,2,2,7,455.38
536,0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,2,2,2,2101.87
537,1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,3,3,1,3965.585
538,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,1,5,7,571.13
539,1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,3,3,5,9235.02
540,0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,2,5,2,2740.93
541,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,4,3,3,7152.44
542,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,2,0,3,1116.28
543,0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,3,3,4,4579.21
544,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,2,2,1,4205.1
545,2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,2,2,1,13586.47
546,0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,4,5,2,602.46
547,0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,3,6,2,696.94
548,1.0,Fair,H,SI2,69.5,55.0,6.17,6.1,4.26,0,2,1,2794.33
549,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,0,3,1,2985.96
550,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,4,6,6,4068.52
551,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,2,5,1,4376.59
552,1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,3,2,3,10945.93
553,0.42,Ideal,E,VS2,60.9,57.0,4.85,4.87,2.96,4,5,3,992.23
554,0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25,2,3,2,1403.48
555,0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,2,1,2,674.81
556,1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,1,1,1,3770.26
557,0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,4,5,4,804.36
558,0.3,Premium,E,VS2,60.7,59.0,4.3,4.33,2.62,3,5,3,641.24
559,0.31,Ideal,H,VVS1,62.2,56.0,4.34,4.37,2.71,4,2,6,684.22
560,0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,4,3,3,3188.33
561,1.0,Premium,F,SI2,60.2,62.0,6.53,6.45,3.91,3,4,1,4024.0
562,0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,2,2,2,3385.71
563,0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,4,2,7,1193.56
564,0.6,Very Good,D,VS2,63.1,54.0,5.41,5.33,3.39,2,6,3,2156.64
565,0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,4,5,1,2930.01
566,1.0,Premium,E,VS1,61.4,58.0,6.44,6.42,3.95,3,5,4,7728.63
567,0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,2,3,6,986.95
568,0.72,Premium,E,SI1,59.5,59.0,5.87,5.83,3.48,3,5,2,2607.85
569,0.72,Premium,J,SI1,62.0,58.0,5.74,5.77,3.57,3,0,2,1878.63
570,1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,4,1,2,4271.36
571,1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,2,2,4,11423.6
572,0.32,Ideal,D,VS2,61.9,55.0,4.44,4.41,2.74,4,6,3,928.69
573,0.71,Ideal,F,SI2,61.4,55.0,5.76,5.78,3.54,4,4,1,2434.07
574,0.31,Very Good,H,VS1,61.4,61.0,4.33,4.36,2.67,2,2,4,544.05
575,0.7,Ideal,H,SI2,62.1,55.0,5.69,5.72,3.54,4,2,1,2200.58
576,1.29,Very Good,J,SI2,63.5,57.0,6.89,6.87,4.37,2,0,1,4850.07
577,0.32,Ideal,F,VS2,62.3,56.0,4.4,4.37,2.73,4,4,3,821.91
578,0.32,Premium,G,VS1,62.8,59.0,4.37,4.33,2.73,3,3,4,779.11
579,1.21,Very Good,G,SI2,62.8,60.0,6.7,6.77,4.23,2,3,1,5347.511666666666
580,1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,3,4,3,6461.59
581,0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,3,5,3,665.84
582,0.83,Ideal,H,SI2,62.3,54.0,6.04,6.07,3.77,4,2,1,2630.34
583,0.34,Ideal,G,VS2,62.1,55.0,4.46,4.49,2.78,4,3,3,599.46
584,0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,2,1,3,3252.59
585,0.31,Ideal,F,VVS2,61.7,55.0,4.33,4.36,2.68,4,4,5,740.028
586,1.53,Premium,J,VS1,60.1,59.0,7.51,7.47,4.5,3,0,4,7961.37
