,carat,cut,color,clarity,depth,table,x,y,z,n_cut,n_color,n_clarity,price_predicted
273,1.5,Good,G,SI1,58.4,65.0,7.45,7.41,4.34,1,3,2,8871.874367539545
274,1.31,Very Good,H,VS2,61.4,59.0,6.96,7.01,4.29,2,2,3,7994.801592787595
275,1.0,Very Good,D,SI1,62.1,58.0,6.34,6.45,3.97,2,6,2,4945.399954501053
276,0.41,Premium,G,VVS1,60.3,60.0,4.78,4.74,2.87,3,3,6,1435.8060708100566
277,0.38,Ideal,F,VVS1,61.0,57.0,4.67,4.71,2.86,4,4,6,1125.5469505966284
278,0.35,Premium,E,VVS1,60.7,59.0,4.58,4.55,2.77,3,5,6,999.6291875855422
279,0.3,Premium,D,VS2,61.7,58.0,4.32,4.3,2.66,3,6,3,560.3198844113467
280,1.13,Ideal,I,VS1,61.6,54.0,6.72,6.74,4.15,4,1,4,6231.107886684065
281,0.37,Premium,E,VVS2,60.9,59.0,4.61,4.65,2.82,3,5,5,1287.8617233005825
282,0.39,Premium,G,VVS2,60.7,61.0,4.73,4.7,2.86,3,3,5,1041.225738060195
283,0.5,Good,D,SI1,63.9,56.0,5.02,4.93,3.18,1,6,2,1046.6925760378808
284,0.31,Ideal,E,VS2,61.5,56.0,4.39,4.42,2.71,4,5,3,681.5408418492916
285,1.72,Good,D,SI2,63.4,62.0,7.53,7.59,4.79,1,6,1,11973.986094858974
286,1.27,Ideal,H,SI1,59.8,57.0,7.08,7.01,4.22,4,2,2,6636.71162842032
287,1.0,Good,D,VS2,62.8,61.0,6.31,6.34,3.97,1,6,3,6753.567195340816
288,1.59,Premium,I,VS2,59.9,60.0,7.61,7.57,4.55,3,1,3,10628.203387821948
289,0.38,Very Good,F,VS2,60.9,56.0,4.67,4.72,2.86,2,4,3,652.3739306716816
290,2.39,Ideal,J,VS1,62.1,57.0,8.53,8.57,5.31,4,0,4,17019.222016053667
291,1.01,Premium,F,SI1,62.2,59.0,6.36,6.41,3.97,3,4,2,4653.066203513456
292,0.31,Premium,H,VVS1,62.6,58.0,4.33,4.29,2.7,3,2,6,679.2668715081454
293,2.05,Ideal,J,VS1,61.8,58.0,8.12,8.16,5.03,4,0,4,13460.286898498216
294,0.7,Good,F,SI1,61.1,61.0,5.68,5.71,3.48,1,4,2,1938.564067813557
295,1.01,Fair,I,I1,56.1,63.0,6.7,6.65,3.74,0,1,0,2342.0616024421142
296,1.55,Very Good,H,VS2,63.3,56.0,7.38,7.32,4.65,2,2,3,10106.30829114313
297,0.33,Premium,E,VVS1,59.7,58.0,4.49,4.52,2.69,3,5,6,970.0265445058067
298,1.51,Premium,E,SI1,62.9,62.0,7.31,7.21,4.57,3,5,2,9612.225543988561
299,0.26,Very Good,D,VVS2,59.1,59.0,4.21,4.28,2.51,2,6,5,240.05394423968391
300,1.01,Premium,D,SI1,59.8,54.0,6.6,6.5,3.93,3,6,2,4814.537942742709
301,0.42,Very Good,D,SI1,60.2,57.0,4.85,4.89,2.93,2,6,2,825.61412602869
302,1.03,Premium,H,I1,62.9,59.0,6.41,6.3,4.0,3,2,0,2641.395386531649
303,1.57,Ideal,I,SI2,62.6,58.0,7.38,7.41,4.63,4,1,1,9180.008461013595
304,1.01,Very Good,G,VS1,63.1,55.0,6.34,6.37,4.01,2,3,4,6460.572816546932
305,2.51,Premium,J,SI2,59.3,58.0,8.87,8.83,5.25,3,0,1,15775.557500574341
306,0.7,Very Good,D,SI1,63.2,55.0,5.62,5.65,3.56,2,6,2,2477.380000009853
307,0.95,Ideal,G,VS2,61.6,56.0,6.34,6.3,3.89,4,3,3,5928.555032543602
308,0.32,Ideal,E,SI2,62.7,55.0,4.39,4.42,2.76,4,5,1,783.883829333683
309,1.25,Premium,J,SI2,62.3,59.0,6.82,6.86,4.26,3,0,1,5289.164963118685
310,2.26,Premium,I,SI2,62.0,58.0,8.4,8.37,5.2,3,1,1,15643.871887685038
311,0.28,Ideal,G,IF,60.9,57.0,4.24,4.27,2.59,4,3,7,764.9361831150127
312,1.52,Ideal,I,SI1,61.4,57.0,7.4,7.43,4.55,4,1,2,8774.67776307706
313,0.4,Good,D,VS1,56.3,59.0,4.94,4.97,2.79,1,6,4,679.7559656841659
314,1.7,Very Good,F,SI2,63.4,57.0,7.54,7.57,4.79,2,4,1,11124.374802061722
315,2.01,Good,J,SI2,63.4,59.0,7.95,7.99,5.05,1,0,1,11215.765187425079
316,0.3,Ideal,D,VS2,62.2,54.0,4.31,4.28,2.67,4,6,3,744.0251101739887
317,0.55,Very Good,E,VS2,61.6,60.0,5.23,5.27,3.23,2,5,3,1824.3371933945855
318,0.33,Premium,E,VVS1,59.7,58.0,4.52,4.49,2.69,3,5,6,908.7816239620661
319,1.16,Ideal,G,VVS2,62.0,56.0,6.75,6.71,4.17,4,3,5,10142.498173762582
320,1.51,Very Good,J,SI1,62.9,59.0,7.25,7.29,4.57,2,0,2,7111.748019074052
321,0.29,Ideal,F,VS1,61.6,56.0,4.26,4.31,2.64,4,4,4,449.7375398297154
322,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,2,5,4,3104.260314745028
323,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,3,2,1,822.1693060371508
324,0.52,Ideal,E,VS2,61.2,56.0,5.2,5.16,3.17,4,5,3,1728.782383830243
325,2.17,Premium,H,SI1,59.9,61.0,8.39,8.38,5.02,3,2,2,14795.802765486023
326,1.37,Ideal,H,VS1,63.8,56.0,7.01,6.98,4.46,4,2,4,8621.171387883336
327,0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,2,4,6,624.1407931483955
328,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,3,6,1,5121.832226301669
329,0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,4,5,6,854.750284741076
330,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,3,3,3,341.88558690693753
331,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,3,6,3,859.8937387016485
332,0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,4,2,3,2616.66410790215
333,0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,4,5,4,1777.9799443895172
334,0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,4,1,6,2935.7174660858873
335,1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,4,3,6,10066.268798285604
336,1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,3,5,2,4884.225395157269
337,0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,4,3,5,1155.018434115129
338,1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,1,4,1,9282.861097006724
339,1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,2,1,1,4466.207289701999
340,0.37,Ideal,I,SI1,60.7,60.0,4.6,4.62,2.8,4,1,2,609.4873740697112
341,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,3,4,3,708.6747708813491
342,0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,1,2,4,1887.0460734061035
343,2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,2,1,2,13115.44659955271
344,1.29,Ideal,G,VS2,62.5,57.0,6.89,6.92,4.35,4,3,3,10056.075302967694
345,1.01,Very Good,G,VVS2,63.4,55.0,6.41,6.34,4.04,2,3,5,7707.048874468946
346,2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,3,2,2,12998.978867190332
347,0.51,Very Good,J,SI1,63.3,56.0,5.12,5.02,3.21,2,0,2,463.3409118775089
348,0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,2,5,3,1277.9219490504947
349,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,2,3,3,6393.824671820737
350,0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,3,5,6,622.6024646032256
351,0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,4,3,6,967.4537743711589
352,0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,3,2,4,301.47652022260445
353,0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,3,3,5,4526.588405393948
354,1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,3,2,2,8507.474922889349
355,0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,2,5,1,745.6552955510056
356,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,4,4,1,1548.9044057540086
357,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,1,1,1,4188.526214831316
358,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,0,3,1,1935.7074602756875
359,0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,4,2,1,2303.0938291816346
360,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,4,2,7,1891.4972347398325
361,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,1,4,2,4299.927161627602
362,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,3,2,4,500.2763498161985
363,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,3,5,1,4022.032267205896
364,1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,4,4,4,7989.390290546102
365,0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,1,5,4,2039.6923376742998
366,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,4,6,2,5159.680917100206
367,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,2,1,5,1365.304741330281
368,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,4,2,7,614.7505275761505
369,0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,3,3,2,738.0265053555959
370,0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,4,3,7,911.9933588933418
371,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,3,2,7,654.6769492520434
372,0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,3,3,5,2127.4388098821983
373,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,4,3,7,8821.072185434412
374,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,3,3,6,1262.1738372606778
375,0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,4,5,4,1746.7360530358237
376,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,3,2,5,601.5976002456773
377,0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,4,5,4,916.8155417935559
378,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,4,1,4,867.1587180519928
379,0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,3,6,2,2259.55140720425
380,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,4,0,1,4807.221591525336
381,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,3,2,4,689.0986243070583
382,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,1,2,3,2792.7950199480274
383,0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,4,4,6,1334.8276370115382
384,0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,4,3,4,1037.8311706743589
385,0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,4,4,4,895.2340301645127
386,1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,2,2,2,8349.433045146629
387,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,4,5,3,784.404173361836
388,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,4,3,1,4732.65737572236
389,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,3,3,3,8950.797755353145
390,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,4,3,5,4044.2294253830805
391,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,3,3,2,953.7214525091113
392,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,4,5,5,1180.7511287643028
393,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,4,4,6,928.619778781198
394,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,4,5,1,2737.1193756198318
395,1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,4,2,1,6364.505973582916
396,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,3,4,6,1397.4471305456682
397,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,3,1,3,4142.70967349061
398,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,3,6,0,3843.5677534592432
399,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,2,5,3,1678.1769223194715
400,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,2,5,2,5288.403236727824
401,0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,4,6,5,1546.7770760881576
402,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,4,4,3,441.2810767706542
403,0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,4,4,7,1346.090935930617
404,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,4,5,4,1740.0143318845185
405,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,3,6,5,4494.900611245741
406,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,1,1,5,2395.187698014759
407,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,1,4,3,-90.07932244546828
408,0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,2,5,3,1529.7538281875713
409,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,4,2,1,1650.9650799567935
410,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,4,3,2,1225.8398098265643
411,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,4,0,3,8497.590889182658
412,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,4,5,5,679.8363376230627
413,0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,2,5,3,3219.0254680969774
414,0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,4,5,3,5840.812638084797
415,1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,2,6,2,4750.712858108481
416,1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,4,4,2,9849.91080206223
417,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,4,4,2,526.2103461850493
418,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,4,3,2,813.2445719879906
419,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,3,6,1,5030.451447665155
420,0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,4,5,3,3165.054049393839
421,1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,3,1,0,2936.018989162978
422,0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,4,4,3,1922.9889202332815
423,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,3,4,3,6432.2472380273375
424,0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,3,2,2,1242.0129880856075
425,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,1,2,1,3651.5346246796908
426,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,4,2,1,13411.968083447562
427,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,2,3,1,5067.190208879059
428,0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,4,4,2,2876.7036856244304
429,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,3,2,3,295.29725711674837
430,0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,4,4,3,1165.0113977947658
431,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,4,4,3,583.2873275456259
432,1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,1,5,1,5062.8302149874535
433,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3,5,3,3632.063029294495
434,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,2,5,2,1438.8239055442905
435,0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,4,5,4,1742.4513861363412
436,1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,2,3,5,7449.917666167301
437,0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,2,5,5,3360.480970486171
438,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,4,2,3,15500.45041413316
439,0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,4,5,3,576.4539746916344
440,0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,3,6,2,631.6162193241194
441,0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,3,4,3,498.365424648764
442,0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,4,3,4,500.35793794640995
443,0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,2,1,1,2146.9345050535303
444,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,3,5,4,804.2132891760411
445,0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,3,4,1,2359.9148885955838
446,1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,3,4,4,9839.238938745295
447,0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,4,3,7,709.719939677696
448,2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,4,2,3,15589.19747035278
449,0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,4,2,2,1086.8338236857635
450,0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,2,3,2,937.6790751979352
451,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,4,3,2,2644.516264656948
452,1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,3,2,3,4651.145376679071
453,0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,4,3,4,1719.5387658092004
454,0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,4,5,2,721.172680267302
455,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,4,2,2,1401.636345930412
456,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,3,6,3,3498.5484394276464
457,0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,4,0,3,1034.441995040599
458,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,2,3,2,109.60801574576908
459,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,1,1,2,13876.966028263501
460,0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,4,5,4,1825.5811305542047
461,1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,4,5,3,6941.254425494921
462,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,4,3,6,11384.665653702265
463,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,2,5,2,1083.4793923711754
464,0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,3,4,3,740.190886694465
465,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,4,5,3,2485.400900469369
466,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,4,4,5,1296.5217704079841
467,0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,4,3,3,1670.4877143338526
468,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,3,5,3,8365.153185760002
469,1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,4,4,3,9138.578514063549
470,0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,4,4,4,635.2110735798233
471,1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,1,2,2,8291.057543496636
472,0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,3,4,2,2262.0626565148013
473,0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,4,4,5,833.957773349317
474,0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,3,5,1,1675.839205750845
475,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,1,1,5,1237.3755359518564
476,0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,4,4,2,3961.8202404912336
477,1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,2,5,2,6924.956513678582
478,0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,4,2,1,1293.121249268279
479,1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,1,4,2,4902.5186347305935
480,0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,3,2,1,886.9133505520367
481,0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,4,3,6,952.6332135541561
482,1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,3,3,5,11866.909984184884
483,0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,4,1,7,941.8022627529717
484,1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,1,2,1,4120.84502686184
485,1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,1,5,1,4768.675567722664
486,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,1,5,2,4598.919576069874
487,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,3,2,4,6490.81063088273
488,1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,3,2,3,10100.686761395067
489,0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,4,3,5,2657.0454929183543
490,0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,4,3,2,3919.1990507763185
491,2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,3,1,1,16221.283019440914
492,0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,2,3,2,1391.2617605031628
493,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,2,2,6,657.9057272218815
494,1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,3,5,3,6848.172842857381
495,0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,4,5,3,1144.292550905211
496,0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,4,3,7,671.2754673670315
497,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,1,6,5,-104.10608095257521
498,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,4,3,2,1269.5100225586575
499,1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,1,2,1,4774.600235689213
500,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,3,6,4,3339.5982560673765
501,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,2,3,1,6433.655788967946
502,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,2,3,2,289.81043385410885
503,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,2,2,2,8583.648823537695
504,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,4,3,3,601.676551104938
505,0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,4,6,4,2266.721458527314
506,0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,4,6,2,962.61096226066
507,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,4,3,2,787.1201507967562
508,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,2,1,3,15555.557172147055
509,0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,4,3,5,867.3033021520314
510,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,0,1,2,2939.287085324173
511,0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,4,5,2,847.084048169294
512,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,1,0,4,2100.167871386453
513,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,1,5,1,831.6756996304875
514,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,3,3,2,5578.960747060657
515,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,2,4,1,5124.950801264022
516,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,4,1,5,3006.5542188600375
517,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,4,5,2,2472.6863072593624
518,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,3,0,5,3104.124205372489
519,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,1,4,3,87.03478823319529
520,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,4,4,1,19452.902231713124
521,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,4,3,4,2877.653402053529
522,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,2,6,1,4844.117099662829
523,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,2,5,2,4666.135782192357
524,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,4,4,1,4862.305644286822
525,0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,1,3,2,2715.501508291207
526,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,4,5,3,1089.251206325378
527,0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,3,4,1,569.9506702544022
528,0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,4,5,4,3910.2793999051464
529,0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,2,6,4,504.95402120791914
530,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,3,5,3,3393.3515213939645
531,0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,4,4,3,452.4654520908989
532,1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,3,1,1,8138.380205090189
533,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,3,1,4,5805.02851286379
534,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,4,3,4,362.16484306760685
535,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,2,2,7,693.2250640349521
536,0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,2,2,2,2024.892723610159
537,1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,3,3,1,4886.3194946028125
538,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,1,5,7,303.78488661516894
539,1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,3,3,5,11107.368690361767
540,0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,2,5,2,2660.7744799849993
541,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,4,3,3,7713.29336808735
542,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,2,0,3,982.4179684779137
543,0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,3,3,4,5277.270710326971
544,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,2,2,1,4139.326026399627
545,2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,2,2,1,14818.701141604124
546,0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,4,5,2,788.8257308754182
